"Mcg","Gvh","Alm","Mit","Erl","Pox","Vac","Nuc","Class"
50.98004100681093,53.48148535629014,36.49877642480143,5.2925910463106725,5.,0.,52.498411383478,21.999999999999996,1.
50.96360298585503,52.97214410554722,35.49985362948955,17.77085597908459,5.,0.,54.4903636722251,22.,1.
52.49846853155823,48.450288823113425,34.9881465081899,5.220897167381974,5.000000000000001,0.,51.497584052422916,23.46037106975266,1.
57.798735330213084,55.93184455344894,38.43393526385824,16.912175912216682,5.,0.,51.49758723272052,22.,1.
55.44465739941421,51.99064558609476,36.99516592225633,15.300655637026104,5.,0.,52.00000000000001,22.,1.
47.753191909053626,47.914706545104394,36.49995424480093,12.490510836577396,5.,0.,49.96000216361717,22.,1.
44.535779267952364,51.,37.47004051296137,15.311106326060916,4.999999999999999,0.,51.497661275844166,24.381285645509234,1.
45.88102457897247,48.45284847932197,34.48905685851859,15.351030914478093,5.,0.,52.49937608381517,22.,1.
53.499102206475285,47.40237616125289,35.49894665547717,15.756770731560316,5.000000000000001,0.,51.498562208586435,24.404128275916797,1.
52.49772871611068,52.9991866855636,37.48645472051763,10.97889238184107,7.08286872801112,0.,53.49249964195302,23.48203945917598,1.
49.485429284431035,45.75092634068061,39.463670172946976,15.435550865008176,5.,0.,52.99056528745337,22.,1.
47.23054749124016,51.,34.467494874865444,14.471378137036602,5.,0.,52.99118275438564,22.,1.
49.97176373402795,45.754339339844236,40.854363234669705,15.38414942962942,5.,0.,52.49791833180555,22.,1.
44.865249138617116,51.383091204394425,39.493515843615704,15.934692886822813,5.,0.,49.47816980131239,32.93935050232481,1.
44.84603107411081,50.476782700711105,36.98796055723717,13.9841013753277,5.,0.,51.498054414373236,30.78354580797034,1.
36.897626980833195,48.49787274859656,41.81233330456698,17.084368200277545,5.,0.,51.99982963527441,33.99408352591277,1.
41.991409539464044,44.457272862012076,37.49927783788688,15.375495746751472,5.,0.,52.486791674870545,32.95874430132227,1.
39.98968961652909,51.902226661076284,35.99157253530834,15.297259624657105,5.,0.,49.990109826007235,28.22396842432662,1.
45.73811521209901,42.86863706243836,39.95857541990779,16.964100785473043,5.,0.,48.47013215485306,34.49703811355021,1.
36.2362111493955,46.476257353125206,38.49756331683672,13.49632899632364,5.,0.,47.91122543146784,28.41300058574135,1.
39.47282185986817,51.95897337197604,38.,14.437925122964522,5.,0.,51.99563648442134,27.765167741992983,1.
37.88859575540728,51.889431118052485,36.991435563735266,6.301212428630614,5.,0.,51.99128764981083,29.738286522939113,1.
41.98877125931068,46.47649764383331,37.49703748272832,12.496565755525426,5.,0.,49.47742281900186,28.102883996030393,1.
44.392683255280495,45.460940669619184,41.41156765009073,14.99728714072524,5.,0.,49.482451849133355,35.994976877330885,1.
38.96025097956219,49.486842088908276,38.49839559977967,15.330417248978177,5.,0.,51.,30.952115478896292,1.
38.45358967417792,39.83068899867136,38.,13.96741081300638,5.,0.,52.96609810689202,35.496550267930765,1.
39.991600983346515,46.9960791338878,35.49856088699962,15.300140473854215,5.,0.,51.99373818766183,28.35076079515037,1.
47.238356216062826,45.959305981215905,36.472245161977085,15.73453156396916,5.,0.,51.,30.872759622160125,1.
43.435189115866734,44.433885793372184,40.45364991092085,15.393891648681798,5.,0.,52.49360239091892,28.322468309524936,1.
35.970019463726814,49.47819144370996,38.,15.303586635180054,4.999999999999999,0.,48.43570215604636,32.950421221353835,1.
41.49953666026724,49.49635855717358,35.49204632961555,14.429321970203127,5.,0.,52.47887548310627,27.904972237602273,1.
39.47575439478328,42.23892237718531,36.99188606566203,13.492406494776139,5.,0.,52.499345109360945,27.97932763202743,1.
40.93830777891752,43.994113162183595,35.479682974451165,19.983537494157847,5.,0.,53.492152383913414,3.4641635215487288,1.
45.3712147132847,44.4978451129998,37.49927507308155,20.478576227673557,5.000000000000001,0.,52.992327506958475,3.,1.
42.925689624309726,54.6726212674608,3.933812994270563,20.929037662870627,5.,0.,50.48989699646297,26.15002231193258,1.
45.98938212403134,58.983857436879795,3.923285651963403,19.783067047334566,5.,0.,49.99524710858083,22.,1.
32.6446667988395,52.47735972298891,3.0000000000000004,16.389639656602423,4.999999999999999,0.,51.99999999999999,34.89321281731244,1.
48.818703761084834,43.49906138426901,35.98157946383327,21.4980539773456,5.,0.,54.49772861027023,3.487170486916763,1.
41.89856434878147,52.849283712138394,3.,17.980519534447794,5.000000000000001,0.,51.49758069373742,26.40257338318041,1.
34.720428463922076,48.497610589600754,36.,25.999999999999996,5.,0.,50.47837284190885,23.920201858742654,1.
29.864686491293455,49.,40.69475233584415,23.95637253212154,5.,0.,50.97999760379895,29.296686688172564,1.
24.447819297602436,50.96094063365946,36.,23.94048657553473,5.,0.,51.488500922505864,28.393271054172526,1.
32.77143126732429,52.42298421010345,34.9918839193362,21.868629889574677,5.,0.,49.00000000000001,23.932299699419477,1.
29.468656416555916,46.97014736137852,37.47044887722609,19.218067064777625,5.,0.,46.95743537602028,23.94509895794787,1.
27.499001815682178,48.49888019419579,36.,20.676767313971734,5.,0.,50.96800290507263,23.927503131419364,1.
32.04751130679934,52.38564128066577,36.991019987162574,20.652520562532036,5.,0.,50.98804546468478,23.99388100090883,1.
31.714026135172915,49.99456602020557,37.483492533449734,21.643549993067,5.,0.,49.99028121013295,26.498742287739027,1.
32.52748008970597,47.487544142491664,34.47700659545749,21.692971327704395,5.,0.,50.97500452257475,23.91659963539773,1.
32.088170211796765,45.474194105066104,33.40803970426596,30.361432174809757,5.,0.,50.47886927218971,23.928133232375302,1.
28.984413941083503,49.99037713939542,36.9865191647037,21.83452350890171,4.999999999999999,0.,47.498157321548874,28.410387675885246,1.
54.39339773917192,51.99076871983017,32.49698722257753,26.496468695189183,4.999999999999999,0.,52.4813795770476,22.,1.
51.11845723788565,54.963999069802476,35.455065366932885,26.98658524614163,5.,0.,51.99167161307377,26.281723381747994,1.
53.34344387475964,53.99751240689034,36.915299821840506,22.4150778288384,5.,0.,49.49271585570733,26.443088429776644,1.
51.81829991046648,56.89765422010116,35.41190831560942,30.211385881162833,5.,0.,49.99873793293178,22.000000000000004,1.
50.15658544064695,50.45939628327092,34.488554621700736,26.000000000000004,5.,0.,51.497953529279144,22.,1.
53.36427928418955,52.99999999999999,34.470006102709945,20.38044079450708,5.000000000000001,0.,51.499970779325274,24.386221143957442,1.
62.466169670369,56.87249031528799,35.88224192303476,24.981913393672492,5.,0.,51.,22.,1.
54.99581080883497,58.882600735141395,34.4674406957367,25.999999999999996,5.,0.,47.447771340255954,22.,1.
53.45233311931047,53.998971271298174,33.99770422342041,24.489592572795605,4.999999999999999,0.,53.965677397509836,22.000000000000004,1.
60.448861811179256,56.94343885374853,36.82153414177188,23.92691872150666,4.999999999999999,0.,51.,22.,1.
58.,53.,35.412773244664265,21.7489076070463,5.,0.,51.497611656409376,22.,1.
55.967779649656826,48.294845130608486,33.99281481206119,22.38282503213759,5.,0.,51.,24.428892602872338,1.
61.45003250098331,57.427662242233396,29.34190875026519,29.398020306286952,5.,0.,52.97255926537503,22.,1.
54.413138305359,49.39382253844346,36.79312128920858,30.96409759557619,5.,0.,49.99468875559181,22.,1.
46.95749328094201,60.26376760717751,39.9884747017562,14.648348510245981,5.,0.,50.94609148969042,26.332363062425333,1.
46.96718976008588,59.31419848593912,37.47000397722789,12.8595994633773,5.,0.,52.990638953247185,24.45492819092174,1.
41.8933408699888,60.79540399821292,36.488639298334974,14.0961635872046,5.,0.,51.444269056740865,22.,1.
41.356125241147765,60.8654247019086,38.49839938975077,13.269167734002114,5.,0.,53.49767311699014,22.,1.
46.959993222338554,60.79759708588219,37.99381558991396,5.532437986233823,5.,0.,53.497708098622795,22.000000000000004,1.
46.95939076714953,60.34407291414274,36.9464837474482,16.031038930894237,5.,0.,55.48404661198305,22.000000000000004,1.
39.6901300841716,60.862444139474576,37.49828656264491,5.798153315763143,5.,0.,53.49773856007282,23.45208531798264,1.
48.38824376879938,60.497419384032696,39.,9.951592109969141,7.420397441480692,0.,54.497892385053404,23.47199697147774,1.
43.48899551863039,58.102525036534956,35.9257630177745,13.303655850837224,5.000000000000001,0.,54.,22.,1.
43.49429474116516,68.46629435083398,41.99313188487384,12.859537909068766,5.,0.,50.918068720940276,22.,1.
41.36208948155059,66.49922026392046,35.950999851085854,13.895513938652908,5.,0.,52.48839034208498,22.,1.
49.70885869020256,5.498331913396701,4.,9.810768699769055,5.,0.,47.99364286508585,25.318270978638726,1.
47.97012969148863,53.92739561404446,34.872053749566994,27.495459465094005,5.,0.,53.4977257991257,26.300544347396134,1.
49.99843314234585,52.96665375517492,36.46533508865811,22.74094641751398,4.999999999999999,0.,50.98423958896804,26.417147076183323,1.
48.452046233833364,55.974688641788376,34.984089142266484,30.780460718362495,5.,0.,51.45136851578492,22.,1.
46.83521980960286,49.48014014523073,33.94139514114104,26.498085270906273,5.,0.,52.99129832351724,22.,1.
49.99970759149291,51.990386303453924,33.9968147787304,20.29367191856624,5.,0.,52.99102930033665,24.387176664412245,1.
52.9759994153427,42.837139462551015,33.94787611308479,27.989601967050184,5.,0.,52.486820731659826,21.999999999999996,1.
44.956001995381726,53.44158644820671,32.98719491289949,22.046657850435444,5.,0.,51.44275314719453,22.,1.
51.49799378146597,57.690381091849574,33.98165607377611,26.495320025746732,5.,0.,48.76143551690994,22.,1.
49.99000736727321,52.98127766304888,33.48055187628823,24.969366251403724,5.,0.,55.49168932329718,22.000000000000004,1.
54.405655771950734,51.991757787265264,34.96060855551485,22.13723498154868,5.,0.,52.992044355750444,21.999999999999996,1.
44.681197117610196,48.45995792855351,32.496333949687,22.058437025831232,5.,0.,53.497854664299695,22.,1.
52.48057828407755,47.374423230444215,33.48082327747724,22.932886128658808,5.,0.,52.47972733938734,24.40392098953903,1.
44.15975874836318,46.448731398369254,31.49964975130758,30.754777161735813,5.,0.,52.991705398004655,22.,1.
46.29647652672774,51.00000000000001,32.496162426026444,21.10792185196801,5.,0.,53.99999999999999,22.,1.
51.,48.444268467671954,36.32746053825273,31.448979718125873,5.,0.,51.45577520956705,22.000000000000004,1.
50.30102543304906,66.35725989149404,36.47059125430991,30.184412870815798,5.000000000000001,0.,49.,22.,1.
60.728025035684766,66.31843254332787,36.98590952995585,24.987008757493307,5.,0.,49.99932501491941,22.,1.
53.48079590956442,68.46050833363151,35.49720216630314,26.,5.,0.,46.43296735162012,22.,1.
58.88852500408643,68.42633438291577,38.40119478676584,21.861267558564478,4.999999999999999,0.,51.44681369896564,24.392436159539834,1.
58.976664591085836,66.48048738761428,37.976808907068445,23.97152021969434,5.,0.,49.99962596798587,21.999999999999996,1.
65.99259656729438,63.49365124483087,37.9924303804753,17.631946313308198,5.,0.,51.49804147215106,24.422492652441974,1.
63.994854433883816,65.49895239163942,39.437561597038,14.708282048862086,4.999999999999999,0.,52.99116691615112,27.,1.
63.99243652848622,63.45644288677889,38.95057512879451,16.481690017943976,5.,0.,51.49890556522098,24.381718977223606,1.
61.46754781235782,59.17132973319522,37.4973565493155,14.812203907496134,5.,0.,52.,24.471402027483673,1.
40.47344508880506,30.417131526314165,33.,22.999999999999996,5.,0.,42.856506684639115,23.99891676160418,1.
48.48912019873063,42.96488638501475,39.95832238013448,21.49933434576644,5.,0.,42.44137310106131,39.34381247992201,1.
46.989869886324456,45.49358042561629,41.37086499733227,19.370823904590935,5.,0.,43.268043238739295,40.8403437513506,1.
48.44071073662735,60.92345175854034,36.99211958058553,32.450001094929284,5.,0.,52.49775544362625,32.48640885435522,1.
48.97039319366659,62.997673035101556,36.9985895597125,35.988112045179655,5.,0.,50.485805204706935,27.591732374268886,1.
25.989190380828553,37.975850634145836,22.985086000012753,6.292000756388191,5.000000000000001,0.,47.478492830523464,21.999999999999996,1.
25.98259211049698,41.49874614125576,22.467187862867963,6.309924620986657,5.,0.,44.922280779899594,22.000000000000004,1.
29.476817567356825,34.88802915160457,26.402339401802614,4.105402725938823,4.999999999999999,0.,50.48321195109667,22.,1.
25.,38.35334453817635,21.494410599374238,15.874646472941528,5.,0.,43.43836567530139,22.,1.
29.59862692735723,33.483247534784624,26.4265770137181,16.972685171433625,5.000000000000001,0.,50.800621060857324,22.,1.
28.306510427656384,31.956583932087902,25.344963481718338,12.706064098218636,5.,0.,48.91409612886342,22.,1.
33.89181936591467,3.9999999999999996,34.35890575758577,17.493046020239692,4.999999999999999,0.,51.4978086601798,22.,1.
31.261310334556004,3.4665148339604492,37.49909398423133,16.442305326540716,5.,0.,51.99627252355079,23.45807556690874,1.
40.852059318982654,4.472740676644459,40.42277329516962,16.99103998127145,5.,0.,51.498173026593435,24.819371020065297,1.
41.321485312109814,4.000000000000001,37.99999999999999,18.,5.,0.,49.99067482820398,22.,1.
41.837527731390445,4.974488055379209,36.47348917000929,19.44731680959069,5.,0.,51.499944787452804,22.,1.
46.95874755407153,55.99274181413337,39.471712377659145,23.076457724972936,5.000000000000001,0.,50.49269154130637,31.,1.
45.49919980973722,58.96859226665195,38.,31.471406314471047,5.,0.,50.96520743593669,26.35411081559105,1.
43.993187618636554,52.31053815952373,36.99745763691975,26.993450527264827,5.,0.,52.49933999971978,26.28767633750128,1.
46.97140935991436,54.98407832889164,36.991217613908326,20.494632563131802,5.,0.,52.49998486459263,28.95152032786482,1.
41.91009116257363,59.926403332905394,39.48852074621573,27.499812325060887,5.,0.,50.99426062330589,26.13541954415745,1.
38.76662181427965,52.87775709295303,41.83064186571822,24.8219320246539,5.,0.,53.,31.984519325117912,1.
41.91202465275544,56.49806556225623,35.998338562008456,22.663244312203528,5.,0.,50.99462073353483,26.135321830197853,1.
48.44057887698138,60.883461097844545,36.988842505898226,26.984304505020575,5.,0.,48.326074207325874,26.18303652960133,1.
41.45111553866337,56.49854092099011,38.,21.48976452485344,5.,0.,52.99999999999999,26.482841952394885,1.
46.980996569328845,55.99119450145568,36.469695983401344,25.45540889542794,5.,0.,54.96465360542129,26.115148722774023,1.
40.91566220927187,53.935797257763745,38.49824048058281,22.515997074454145,5.,0.,51.991174156805435,28.954975335950806,1.
43.47639797659944,53.98317565117427,35.46972837454106,21.33520274013931,5.,0.,53.49782435113687,26.263512556991714,1.
51.98052757840211,50.36302623349576,43.89903632550383,16.90961551660951,5.,0.,47.49880145271179,26.115490497238135,1.
51.95708346963205,49.45950452898733,41.198091396512986,15.,5.,0.,49.46281683275164,24.37487687160486,1.
52.96371948670218,41.868047395778504,44.479448725813604,17.844222682599842,5.,0.,46.49733492899582,27.361054536072537,1.
56.484281766198066,49.47307621153922,42.411491372581864,16.44196252391686,5.,0.,49.45251175790373,22.,1.
48.9158714652508,45.499062895164656,41.70274510852222,13.447272741018462,5.000000000000001,0.,47.49820108324657,22.,1.
51.38902752582329,44.47837172728451,45.989296868615995,15.998902456730985,5.,0.,47.49807623998697,28.638731383796834,1.
54.497706771808126,44.989169359739314,40.58358121466764,16.955646540319933,5.,0.,48.97638435273713,24.390029473929232,1.
53.48985821049408,50.353871957588055,42.81460847939343,11.833151030406167,7.262293328741473,0.,50.848943691287715,23.46783594839593,1.
50.334479775356726,43.428684629701934,44.96007434646867,16.477391919080727,5.000000000000001,0.,50.44004655813623,22.,1.
50.99865505090244,43.434291408833516,46.49741619290109,16.467261780877234,5.,0.,49.919776863672624,21.999999999999996,1.
3.4641780907694244,66.48792831968778,39.4980340264606,17.,4.999999999999999,0.,53.91924378859535,21.999999999999996,1.
4.480906550297757,63.99224851956974,41.46919069267566,14.881945529837552,5.,0.,50.68092171593152,26.938637210257433,1.
45.93349663357806,51.42290092938248,38.44490430393249,22.235202123328442,4.999999999999999,0.,49.96044635414199,26.199066149780343,1.
49.,53.99702492877138,38.4354021917691,16.88218509449182,4.999999999999999,0.,49.979434614097144,28.934610284544803,1.
43.71659561475931,58.864906967127006,41.,22.84322644545705,5.,0.,48.49743213381688,26.13277148452045,1.
45.99514531917093,47.66831915184498,38.95760548577095,18.493298709135082,5.,0.,50.94129470797177,30.999999999999996,1.
43.821339934019186,55.4978267005954,37.37513118766151,18.494869428778706,5.,0.,48.499583912564674,26.419842248565935,1.
49.98999900649943,46.11411092065356,41.49748265025413,19.9781112598788,4.999999999999999,0.,46.992790634679984,32.48789156781148,1.
50.484437313497565,59.79650114024097,38.41951971213725,22.26118085144548,5.,0.,45.967867469718605,26.324360427972238,1.
43.31000184211993,55.49853627280646,39.47168319197888,17.47422347692327,5.,0.,50.44202064488053,26.20379646501774,1.
48.99999999999999,54.99999999999999,37.885632976128406,20.90996833911209,4.999999999999999,0.,52.34947635175848,26.17687867358566,1.
53.347625362521924,53.99078544313164,39.4985356905747,18.494412334257156,5.,0.,49.96129742540265,26.277358540699417,1.
45.91586553190355,49.749561325105475,38.99248056488388,15.30313807717213,5.,0.,48.,26.16616665234246,1.
48.49743451648709,48.63582376743156,42.95591500847294,17.97334726565201,5.,0.,48.,33.90932944873678,1.
42.86440361832112,52.97248389564284,39.99604131780599,18.496728937085976,5.,0.,49.48704385953678,28.93337007055831,1.
51.46241633747155,49.31519784896636,37.99209752858707,19.,5.,0.,49.47911768203535,28.98683002530093,1.
50.496274212144684,55.,39.99530187767753,13.14704928476102,7.185188102860131,0.,51.474350864296554,27.8449787325154,1.
45.37689894841918,52.963469982415745,36.798007399258125,17.43580513326515,5.,0.,50.91309886436942,26.208402267594906,1.
44.48110085334088,54.23074610001996,36.986743562831265,30.167796099274007,5.,0.,50.47859924821043,22.000000000000004,1.
42.36522550562644,61.9944978180231,39.47383341383171,30.8977318789275,5.,0.,49.,22.,1.
48.92641412625201,62.968252639079594,36.98884463832317,30.40696528466964,5.000000000000001,0.,46.433294743664305,22.,1.
47.477455315077314,57.96826426611119,36.47143231274822,28.387127611779288,5.000000000000001,0.,52.882519303683594,22.,1.
48.437168893970494,53.12436972834591,39.48244902943104,35.49735140392539,5.,0.,49.,22.,1.
48.78594195826864,31.471259826392497,38.43421747704127,30.490654444422848,5.,0.,51.498007637382656,22.000000000000004,1.
40.96656195825446,30.426509079809627,36.88408804532844,27.139621030710224,4.999999999999999,0.,49.43727498461189,22.000000000000004,1.
45.96241607466411,29.46248100549517,41.9998537341196,27.716097837146272,5.,0.,52.990598790919506,22.,1.
28.451122987212297,3.4660663689041016,33.86778811564173,15.999081106815357,5.,0.,52.49996612692459,23.45753345471106,1.
38.28437578853618,4.,34.36109104625123,17.49739182613843,5.,0.,50.47804720489126,22.,1.
38.171668550662716,4.922887313351277,32.949321816845995,18.91212765136276,5.,0.,52.,22.,1.
45.90250722048308,50.47068574270722,36.,20.35746665515734,5.,0.,52.,24.48086260970595,1.
40.95713871240562,55.01021760688448,38.42519552388414,26.49913370459364,5.,0.,50.47772438963717,22.,1.
43.,44.389478024477185,36.49924478785553,21.63901531960329,5.,0.,52.99194308338061,26.15828459234427,1.
48.94678130081736,41.126540827089784,36.,27.47767240834122,5.,0.,51.49885705212699,22.000000000000004,1.
40.97930088706817,51.84593340594324,34.9978225732682,21.638324644561486,5.,0.,50.48519280126009,21.999999999999996,1.
40.43220075816714,51.98681320176462,36.9923257288327,20.396783777847638,5.,0.,52.499811096101986,22.,1.
40.980955889994135,40.46072973456191,34.47088291903243,24.493054934531685,4.999999999999999,0.,49.437121412392315,21.999999999999996,1.
45.90617375710917,51.39697280037726,35.49758309706835,24.460433630957354,5.,0.,54.44375698656772,22.000000000000004,1.
50.25086435837602,50.44406935304306,36.98648473375927,21.63802853622993,5.,0.,51.99999999999999,22.,1.
43.00000000000001,46.4862967633088,36.49794045576225,18.928448061979527,5.,0.,49.99299300779374,22.,1.
39.99408834151744,49.48398458899972,37.48857445909597,21.976009181176302,5.,0.,51.49906379462574,24.436886571630684,1.
40.95122122364794,46.99472538514481,34.476115885184214,21.846447398522336,5.,0.,52.49770197995797,22.,1.
48.28674237300973,45.95655158275267,35.49650849891935,22.241701031369942,5.,0.,51.49907758603253,24.43300966595867,1.
40.44434494964831,44.961763488074055,33.43048382538166,30.34772249153192,5.000000000000001,0.,52.,22.000000000000004,1.
44.48100976240564,44.3624406354929,39.41963264517038,21.91817299782359,5.000000000000001,0.,52.9908870382112,21.999999999999996,1.
42.49861142215319,49.48573955552689,34.49202808700012,20.540763473908164,5.,0.,52.9905653490321,22.000000000000004,1.
44.95829158643105,44.39609810365596,40.69827161970139,21.645575814212734,5.,0.,52.49915860571274,22.,1.
40.49383458544922,42.19037851052865,36.,19.192766185961446,4.999999999999999,0.,52.99427035047334,21.999999999999996,1.
46.97749430375866,46.99818779430171,38.46788217073593,30.606585006449876,5.,0.,50.48926900611836,22.,1.
5.,54.446515707501476,45.,13.49156914276777,5.,0.,48.94573507505747,31.999999999999996,1.
45.97349365753419,46.94473031761359,36.49681125109544,16.44154578720854,4.999999999999999,0.,52.995778026858666,28.939451228006725,1.
43.83585482912997,54.479987255307705,34.994022466979175,16.47209664975511,5.,0.,50.48006877181053,24.421274997649352,1.
43.334676730941126,54.485441936194164,36.988304881384245,15.491934232652032,5.,0.,52.49789417201134,24.425322640381246,1.
49.,54.48343331820504,36.49908016559086,6.038440476419097,5.000000000000001,0.,52.4976534380543,24.43162102472767,1.
49.,53.991799748803714,35.49903366561402,18.575585235879522,4.999999999999999,0.,54.44840735553976,24.47131069043425,1.
50.49198768265609,49.48622700378012,34.99975958097089,5.512377833029376,5.,0.,51.49812319720691,25.99684504047376,1.
53.312690369652685,53.,36.99678191653123,16.47890887541002,5.,0.,51.99999999999999,24.37211614368168,1.
45.90251306549757,48.852538483309246,36.496939527511785,13.470099146579148,5.,0.,49.960491868466505,24.46017783558291,1.
48.49793087775916,47.9377735355951,40.308868205469466,15.9885875883318,5.,0.,49.98143804147418,31.61031818462974,1.
42.6511731973986,51.995540886178176,37.47433114985819,16.431834059947676,5.000000000000001,0.,51.49781687965626,26.999999999999996,1.
43.88697306419785,49.38567966330659,34.486726546892854,16.46624366885731,5.,0.,52.499883406706175,24.374894051145766,1.
51.43936036675034,48.29733691476598,35.49940984590688,16.97471751807963,5.,0.,51.49931252132447,27.,1.
50.477912785313556,53.99468191947818,37.47020049975295,11.669708828478832,7.370986924720319,0.,53.49529667013132,25.992767702159476,1.
47.478453745650754,46.8903481067059,39.346785564143346,16.46097278822267,5.,0.,52.99122523380217,24.37334639841874,1.
45.403224924981615,51.99282231355733,34.49264152799448,15.495817793806367,5.,0.,52.99093944467867,24.484962512402227,1.
47.99002011258516,46.68194184745412,40.76693870450495,16.448734827416825,5.,0.,52.49962810438566,24.391723445889752,1.
39.,59.430338984759146,37.40305625889007,22.131502670320284,5.,0.,49.,22.,1.
45.375403953553004,63.996198324675426,38.42389689296085,26.49717839196671,5.,0.,46.438545906113774,22.,1.
38.49784640819544,59.449418121122406,39.47532440459486,20.9892522689618,5.,0.,50.993698845682985,22.,1.
43.73135113676302,58.97977889657139,37.882491133735186,24.936706202365727,5.000000000000001,0.,52.98715193813135,21.999999999999996,1.
37.99969703641039,56.710163366733504,39.99734752946461,22.178521343544766,5.,0.,49.99692587240605,24.411209342555384,1.
40.47608516229586,66.88268098587723,42.961173330599124,20.195006995932715,5.,0.,48.49772463927252,22.,1.
38.497323112751566,64.97046460283687,36.802950584746114,21.64477420388427,5.,0.,49.99101156223722,22.,1.
27.250887960908656,50.98392544908328,40.822220475276026,22.,5.,0.,53.497698901333784,31.984670719585203,1.
37.97771582805848,44.84726918213684,41.26744972755352,19.991190421184776,5.000000000000001,0.,53.49906375094508,31.984659114409,1.
32.49914510355943,46.9862977488045,42.36224566958933,17.81087056045231,4.999999999999999,0.,48.85770981468001,27.07849830071128,1.
30.400784789133088,48.49863845512996,40.906288795474936,18.762099889036065,5.,0.,53.,26.94935468728565,1.
35.41187039803049,52.38360103966909,41.87751390436729,18.774562154344864,5.,0.,53.00000000000001,27.162031210001878,1.
34.94377746425138,49.99729056639752,42.487841506283516,19.905453290335096,4.999999999999999,0.,51.99251921832793,29.917271757343492,1.
31.991836944238088,49.99426801004803,41.89253568934285,19.96293169483588,5.,0.,49.39387405318761,31.988308806653727,1.
45.49775574985363,4.476840872240435,40.42283669336435,16.97352467005135,5.,0.,50.48070830650217,24.819440398463765,1.
45.99215680482534,5.494372410420188,38.79764632622642,18.36836209681369,5.,0.,52.00000000000001,24.865452936142166,1.
24.94741344444815,50.45908096532378,36.,18.778233307734233,5.,0.,53.498270192199996,26.200724554329298,1.
29.497942031871418,51.99457487410267,37.49095883110509,19.900098193595667,5.,0.,52.4814210848465,28.963252976267682,1.
26.159197267783775,51.99362738526449,36.994840677100186,19.945601978320592,5.,0.,49.84141004538559,30.999999999999996,1.
38.83027613176189,36.25157092887517,33.878059515492296,16.98648382506056,4.999999999999999,0.,54.997295333095984,26.18621472363413,1.
46.95154944302516,39.48782123172349,39.428345851361726,19.49370320132805,5.,0.,49.87345979473348,32.47357885634332,1.
37.28482079281257,42.96896631834049,37.98690162142775,15.907122177267052,5.000000000000001,0.,49.40533735286161,26.195553742733495,1.
40.95146826858622,36.88337772990137,34.943396586939656,20.491693690956247,5.,0.,50.396861954321935,26.12649359570652,1.
45.903341641881156,35.85207871732979,35.49802018015235,15.453816347907065,5.,0.,52.998056429325594,26.118802913492566,1.
43.,42.998817889784405,37.,14.985414471473142,5.,0.,50.9356274708005,26.478700644790244,1.
45.43138971691573,41.989732749865155,40.81126953127775,17.492858450040753,5.,0.,50.928770374589355,33.86768101131406,1.
39.9569404086365,45.92699744611744,37.999060209819675,18.,5.,0.,52.4825262708224,28.960086737932286,1.
39.36153575524534,36.94172299625524,37.4979945653079,16.472833943700966,5.,0.,54.4981206339077,33.407650832734305,1.
40.99297126538721,43.45701536506465,34.97399715289204,18.,5.,0.,53.49808318784615,26.198972700875906,1.
48.19247266949122,42.47412008320699,35.99091230389706,18.49522373235206,4.999999999999999,0.,52.47999334238803,28.946494825120944,1.
45.945083029794844,35.85819106515394,39.91911176421114,20.917453779542576,5.,0.,54.,26.135468441450552,1.
44.47768437950795,41.,39.94570872076334,18.,5.,0.,54.,26.381733315246677,1.
36.633303490467995,45.811842132144236,37.49732014713776,18.,5.,0.,49.846603949460004,31.,1.
42.497103134158834,45.73842442195054,34.956159734718696,16.994574582068182,5.,0.,54.,26.301547582856184,1.
44.95621682164587,41.,41.259193647854836,18.,5.,0.,53.49845200036987,26.206920155501848,1.
40.43472536991955,38.99148239919988,36.49690528522173,15.99915418697659,5.,0.,54.00000000000001,26.172238215071143,1.
3.995661629542197,65.47595090966655,42.959685994121635,14.905503982847229,5.000000000000001,0.,47.912693146655215,26.59083062230195,1.
52.999753485997054,36.48352449196754,38.95315537552625,24.870998699335793,5.000000000000001,0.,48.437055973604075,27.366936938546267,1.
46.64486868085167,33.985311039404564,34.47674815651519,25.827785876193097,5.,0.,48.959442309641815,22.,1.
51.9133900527039,32.967121773351714,34.98675613512734,19.468575494075566,4.999999999999999,0.,51.49888897419213,22.,1.
54.497736746852084,39.24315911773109,35.496779465135305,23.502327834352748,5.,0.,50.99999999999999,24.396178955528583,1.
51.954207043152664,32.97271255885329,39.37815001748259,26.41999705025104,5.,0.,52.48064694907403,22.,1.
50.389052730997605,37.96543053215461,39.39720750693281,23.021032480270765,5.,0.,52.48264486871493,22.,1.
52.973693762989186,40.139216590926466,38.46183692256787,32.40469189868273,5.,0.,49.99214832420217,22.,1.
36.96683903388799,32.496839758132054,31.986065731991346,19.216214760508834,5.,0.,51.33253097280269,22.,1.
41.42217556862557,31.498499543732585,32.47149854923714,14.454922182291927,5.,0.,53.96396968775731,22.,1.
35.49802012543341,32.49631842371235,34.46323947361631,15.493169202763298,5.,0.,55.49797189054776,28.800606147795072,1.
36.95415724286734,38.689142072332,31.990185610034423,16.970747569522764,5.,0.,54.480401068764394,22.000000000000004,1.
36.46936801861135,34.4126658717346,33.46452085941531,14.981724156815327,5.,0.,54.991186859496,22.000000000000004,1.
